trial,rt,response,world,img1_1,img1_2,img2_1,img2_2,recording1_1,recording1_2,recording2_1,recording2_2,sim_x_result1,sim_x_result2,filler,color0_probe_img1,color1_probe_img0,color1_probe_img1,color0_probe_img0,probe_obj,probe_obj_idx,probe_shift_id,worldtype,teleporter_entry_color_idx,teleporter_entry_color,pid,answer,img,counterbalance_id,correct_conf,correct
2,43558,72,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe0_1_1.png,assets/targets/0064/outlinestim_world2_probe0_1_0.png,assets/targets/0064/outlinestim_world2_probe0_1_1.png,assets/targets/0064/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,0,brown,631745e629b21fca01e626d0,0,assets/targets/0064/outlinestim_world1_probe0_1_1.png,1,28,False
3,5488,66,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe0_2_1.png,assets/targets/0045/outlinestim_world2_probe0_2_0.png,assets/targets/0045/outlinestim_world2_probe0_2_1.png,assets/targets/0045/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,0,brown,631745e629b21fca01e626d0,0,assets/targets/0045/outlinestim_world1_probe0_2_1.png,1,34,False
4,3416,25,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe1_1_1.png,assets/targets/0025/outlinestim_world2_probe1_1_0.png,assets/targets/0025/outlinestim_world2_probe1_1_1.png,assets/targets/0025/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,2,0,brown,631745e629b21fca01e626d0,1,assets/targets/0025/outlinestim_world2_probe1_1_0.png,0,25,False
5,89596,5,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe0_2_1.png,assets/targets/0072/outlinestim_world2_probe0_2_0.png,assets/targets/0072/outlinestim_world2_probe0_2_1.png,assets/targets/0072/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,0,brown,631745e629b21fca01e626d0,1,assets/targets/0072/outlinestim_world1_probe0_2_0.png,0,5,False
6,3932,57,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_2_1.png,assets/targets/0091/outlinestim_world2_probe0_2_0.png,assets/targets/0091/outlinestim_world2_probe0_2_1.png,assets/targets/0091/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,0,brown,631745e629b21fca01e626d0,1,assets/targets/0091/outlinestim_world1_probe0_2_0.png,0,57,True
7,6904,78,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe0_2_1.png,assets/targets/0052/outlinestim_world2_probe0_2_0.png,assets/targets/0052/outlinestim_world2_probe0_2_1.png,assets/targets/0052/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,0,brown,631745e629b21fca01e626d0,0,assets/targets/0052/outlinestim_world1_probe0_2_1.png,1,22,False
8,22118,8,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe1_1_1.png,assets/targets/0042/outlinestim_world2_probe1_1_0.png,assets/targets/0042/outlinestim_world2_probe1_1_1.png,assets/targets/0042/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,0,brown,631745e629b21fca01e626d0,1,assets/targets/0042/outlinestim_world1_probe1_1_0.png,0,8,False
0,45125,99,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_2_1.png,assets/targets/0045/outlinestim_world2_probe1_2_0.png,assets/targets/0045/outlinestim_world2_probe1_2_1.png,assets/targets/0045/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,0,brown,60fd56db5fe37ebeca00bc83,1,assets/targets/0045/outlinestim_world1_probe1_2_0.png,0,99,True
1,39763,5,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_1_1.png,assets/targets/0069/outlinestim_world2_probe1_1_0.png,assets/targets/0069/outlinestim_world2_probe1_1_1.png,assets/targets/0069/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,0,brown,60fd56db5fe37ebeca00bc83,0,assets/targets/0069/outlinestim_world1_probe1_1_1.png,1,95,True
2,30299,99,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe2_1_1.png,assets/targets/0024/outlinestim_world2_probe2_1_0.png,assets/targets/0024/outlinestim_world2_probe2_1_1.png,assets/targets/0024/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,2,0,brown,60fd56db5fe37ebeca00bc83,1,assets/targets/0024/outlinestim_world2_probe2_1_0.png,0,99,True
3,25638,99,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_1_1.png,assets/targets/0091/outlinestim_world2_probe0_1_0.png,assets/targets/0091/outlinestim_world2_probe0_1_1.png,assets/targets/0091/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,0,brown,60fd56db5fe37ebeca00bc83,1,assets/targets/0091/outlinestim_world2_probe0_1_0.png,0,99,True
4,27936,100,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe0_2_1.png,assets/targets/0052/outlinestim_world2_probe0_2_0.png,assets/targets/0052/outlinestim_world2_probe0_2_1.png,assets/targets/0052/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,0,brown,60fd56db5fe37ebeca00bc83,1,assets/targets/0052/outlinestim_world1_probe0_2_0.png,0,100,True
5,23754,97,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe0_1_1.png,assets/targets/0072/outlinestim_world2_probe0_1_0.png,assets/targets/0072/outlinestim_world2_probe0_1_1.png,assets/targets/0072/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,0,brown,60fd56db5fe37ebeca00bc83,1,assets/targets/0072/outlinestim_world1_probe0_1_0.png,0,97,True
6,21373,1,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe0_2_1.png,assets/targets/0025/outlinestim_world2_probe0_2_0.png,assets/targets/0025/outlinestim_world2_probe0_2_1.png,assets/targets/0025/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,0,brown,60fd56db5fe37ebeca00bc83,0,assets/targets/0025/outlinestim_world1_probe0_2_1.png,1,99,True
7,20627,97,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe2_2_1.png,assets/targets/0064/outlinestim_world2_probe2_2_0.png,assets/targets/0064/outlinestim_world2_probe2_2_1.png,assets/targets/0064/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,0,brown,60fd56db5fe37ebeca00bc83,1,assets/targets/0064/outlinestim_world1_probe2_2_0.png,0,97,True
8,24185,99,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe2_2_1.png,assets/targets/0042/outlinestim_world2_probe2_2_0.png,assets/targets/0042/outlinestim_world2_probe2_2_1.png,assets/targets/0042/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,0,brown,60fd56db5fe37ebeca00bc83,1,assets/targets/0042/outlinestim_world1_probe2_2_0.png,0,99,True
0,42551,79,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe1_1_1.png,assets/targets/0042/outlinestim_world2_probe1_1_0.png,assets/targets/0042/outlinestim_world2_probe1_1_1.png,assets/targets/0042/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,1,0,brown,5ea72b8aedd4c90da065607c,1,assets/targets/0042/outlinestim_world1_probe1_1_0.png,0,79,True
1,19557,43,0064,assets/targets/0064/img1_1.png,assets/targets/0064/img1_2.png,assets/targets/0064/img2_1.png,assets/targets/0064/img2_2.png,assets/targets/0064/recording1_1.mp4,assets/targets/0064/recording1_2.mp4,assets/targets/0064/recording2_1.mp4,assets/targets/0064/recording2_2.mp4,572.435126403118,233.99006146723664,False,assets/targets/0064/outlinestim_world1_probe1_1_1.png,assets/targets/0064/outlinestim_world2_probe1_1_0.png,assets/targets/0064/outlinestim_world2_probe1_1_1.png,assets/targets/0064/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,2,0,brown,5ea72b8aedd4c90da065607c,1,assets/targets/0064/outlinestim_world2_probe1_1_0.png,0,43,False
2,12803,61,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_2_1.png,assets/targets/0045/outlinestim_world2_probe1_2_0.png,assets/targets/0045/outlinestim_world2_probe1_2_1.png,assets/targets/0045/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,2,0,brown,5ea72b8aedd4c90da065607c,0,assets/targets/0045/outlinestim_world2_probe1_2_1.png,1,39,False
3,9753,40,0072,assets/targets/0072/img1_1.png,assets/targets/0072/img1_2.png,assets/targets/0072/img2_1.png,assets/targets/0072/img2_2.png,assets/targets/0072/recording1_1.mp4,assets/targets/0072/recording1_2.mp4,assets/targets/0072/recording2_1.mp4,assets/targets/0072/recording2_2.mp4,263.49876924364594,480.2927000755407,False,assets/targets/0072/outlinestim_world1_probe2_2_1.png,assets/targets/0072/outlinestim_world2_probe2_2_0.png,assets/targets/0072/outlinestim_world2_probe2_2_1.png,assets/targets/0072/outlinestim_world1_probe2_2_0.png,noteleport_consistent,2,2,1,0,brown,5ea72b8aedd4c90da065607c,1,assets/targets/0072/outlinestim_world1_probe2_2_0.png,0,40,False
4,8250,62,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe2_1_1.png,assets/targets/0052/outlinestim_world2_probe2_1_0.png,assets/targets/0052/outlinestim_world2_probe2_1_1.png,assets/targets/0052/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,0,brown,5ea72b8aedd4c90da065607c,1,assets/targets/0052/outlinestim_world1_probe2_1_0.png,0,62,True
5,7362,40,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe0_1_1.png,assets/targets/0091/outlinestim_world2_probe0_1_0.png,assets/targets/0091/outlinestim_world2_probe0_1_1.png,assets/targets/0091/outlinestim_world1_probe0_1_0.png,nocol,0,1,1,0,brown,5ea72b8aedd4c90da065607c,1,assets/targets/0091/outlinestim_world1_probe0_1_0.png,0,40,False
6,6594,59,0024,assets/targets/0024/img1_1.png,assets/targets/0024/img1_2.png,assets/targets/0024/img2_1.png,assets/targets/0024/img2_2.png,assets/targets/0024/recording1_1.mp4,assets/targets/0024/recording1_2.mp4,assets/targets/0024/recording2_1.mp4,assets/targets/0024/recording2_2.mp4,392.50547349657757,36.17405762242421,False,assets/targets/0024/outlinestim_world1_probe0_1_1.png,assets/targets/0024/outlinestim_world2_probe0_1_0.png,assets/targets/0024/outlinestim_world2_probe0_1_1.png,assets/targets/0024/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,0,brown,5ea72b8aedd4c90da065607c,1,assets/targets/0024/outlinestim_world2_probe0_1_0.png,0,59,True
7,8359,43,0069,assets/targets/0069/img1_1.png,assets/targets/0069/img1_2.png,assets/targets/0069/img2_1.png,assets/targets/0069/img2_2.png,assets/targets/0069/recording1_1.mp4,assets/targets/0069/recording1_2.mp4,assets/targets/0069/recording2_1.mp4,assets/targets/0069/recording2_2.mp4,45.99293272938177,282.53465008228795,False,assets/targets/0069/outlinestim_world1_probe1_1_1.png,assets/targets/0069/outlinestim_world2_probe1_1_0.png,assets/targets/0069/outlinestim_world2_probe1_1_1.png,assets/targets/0069/outlinestim_world1_probe1_1_0.png,teleport_consistent,1,1,2,0,brown,5ea72b8aedd4c90da065607c,1,assets/targets/0069/outlinestim_world2_probe1_1_0.png,0,43,False
8,5747,38,0025,assets/targets/0025/img1_1.png,assets/targets/0025/img1_2.png,assets/targets/0025/img2_1.png,assets/targets/0025/img2_2.png,assets/targets/0025/recording1_1.mp4,assets/targets/0025/recording1_2.mp4,assets/targets/0025/recording2_1.mp4,assets/targets/0025/recording2_2.mp4,275.75178627094397,548.0849702817209,False,assets/targets/0025/outlinestim_world1_probe0_1_1.png,assets/targets/0025/outlinestim_world2_probe0_1_0.png,assets/targets/0025/outlinestim_world2_probe0_1_1.png,assets/targets/0025/outlinestim_world1_probe0_1_0.png,nocol,0,1,2,0,brown,5ea72b8aedd4c90da065607c,0,assets/targets/0025/outlinestim_world2_probe0_1_1.png,1,62,True
0,107122,50,0042,assets/targets/0042/img1_1.png,assets/targets/0042/img1_2.png,assets/targets/0042/img2_1.png,assets/targets/0042/img2_2.png,assets/targets/0042/recording1_1.mp4,assets/targets/0042/recording1_2.mp4,assets/targets/0042/recording2_1.mp4,assets/targets/0042/recording2_2.mp4,302.7180979554031,305.896846954325,False,assets/targets/0042/outlinestim_world1_probe0_2_1.png,assets/targets/0042/outlinestim_world2_probe0_2_0.png,assets/targets/0042/outlinestim_world2_probe0_2_1.png,assets/targets/0042/outlinestim_world1_probe0_2_0.png,nocol,0,2,1,0,brown,6643be675817fd2a43298a04,1,assets/targets/0042/outlinestim_world1_probe0_2_0.png,0,50,True
1,8583,51,0052,assets/targets/0052/img1_1.png,assets/targets/0052/img1_2.png,assets/targets/0052/img2_1.png,assets/targets/0052/img2_2.png,assets/targets/0052/recording1_1.mp4,assets/targets/0052/recording1_2.mp4,assets/targets/0052/recording2_1.mp4,assets/targets/0052/recording2_2.mp4,570.2567171334038,231.9134273051645,False,assets/targets/0052/outlinestim_world1_probe0_2_1.png,assets/targets/0052/outlinestim_world2_probe0_2_0.png,assets/targets/0052/outlinestim_world2_probe0_2_1.png,assets/targets/0052/outlinestim_world1_probe0_2_0.png,nocol,0,2,2,0,brown,6643be675817fd2a43298a04,1,assets/targets/0052/outlinestim_world2_probe0_2_0.png,0,51,True
2,3770,51,0091,assets/targets/0091/img1_1.png,assets/targets/0091/img1_2.png,assets/targets/0091/img2_1.png,assets/targets/0091/img2_2.png,assets/targets/0091/recording1_1.mp4,assets/targets/0091/recording1_2.mp4,assets/targets/0091/recording2_1.mp4,assets/targets/0091/recording2_2.mp4,360.26329222466995,232.43135081432789,False,assets/targets/0091/outlinestim_world1_probe2_1_1.png,assets/targets/0091/outlinestim_world2_probe2_1_0.png,assets/targets/0091/outlinestim_world2_probe2_1_1.png,assets/targets/0091/outlinestim_world1_probe2_1_0.png,noteleport_consistent,2,1,1,0,brown,6643be675817fd2a43298a04,1,assets/targets/0091/outlinestim_world1_probe2_1_0.png,0,51,True
3,5385,50,0045,assets/targets/0045/img1_1.png,assets/targets/0045/img1_2.png,assets/targets/0045/img2_1.png,assets/targets/0045/img2_2.png,assets/targets/0045/recording1_1.mp4,assets/targets/0045/recording1_2.mp4,assets/targets/0045/recording2_1.mp4,assets/targets/0045/recording2_2.mp4,436.6559051772762,257.95950551802974,False,assets/targets/0045/outlinestim_world1_probe1_2_1.png,assets/targets/0045/outlinestim_world2_probe1_2_0.png,assets/targets/0045/outlinestim_world2_probe1_2_1.png,assets/targets/0045/outlinestim_world1_probe1_2_0.png,teleport_consistent,1,2,1,0,brown,6643be675817fd2a43298a04,1,assets/targets/0045/outlinestim_world1_probe1_2_0.png,0,50,True
