trial,rt,response,baseimg0,baseimg1,recording0,recording1,obj_name,worldtype,sim_x_result,obj_cond,bg_cond,world,cond,count,img0,img1,background_color_idx,background_color,pid,answer,img
7,7174,59,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_1.mp4,bottombump_1,definite,417.48815538692185,col_late,background,lh_ll_unlink_plinko_0217,col_late,14,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_1.jpg,1,blue,62d38f10654f3fc8a393b551,1,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_2_0.jpg
8,5073,60,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_1.mp4,topbump_0,definite,263.0,col_early,background,lh_hl_unlink_plinko_0036,col_early,10,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_1.jpg,1,blue,62d38f10654f3fc8a393b551,1,assets/targets/lh_hl_unlink_plinko_0036/col_early_background_memory_1_0.jpg
9,3146,50,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,foreground,hh_hl_unlink_plinko_0393,maybecol,17,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_1.jpg,1,blue,62d38f10654f3fc8a393b551,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_2_0.jpg
10,3142,50,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_1.mp4,topbump_4,maybe,128.6795095448346,nocol,background,hh_hl_unlink_plinko_0269,nocol,9,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_1.jpg,1,blue,62d38f10654f3fc8a393b551,0,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_1_1.jpg
11,4211,55,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.mp4,bottombump_1,maybe,110.03027065338334,maybecol,foreground,hh_hl_unlink_plinko_0240,maybecol,13,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_1.jpg,1,blue,62d38f10654f3fc8a393b551,1,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_1_0.jpg
12,3044,50,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/nocol_foreground_1.mp4,topbump_2,definite,280.68451640601694,nocol,foreground,lh_hl_unlink_plinko_0111,nocol,7,assets/targets/lh_hl_unlink_plinko_0111/nocol_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/nocol_background_memory_1_1.jpg,1,blue,62d38f10654f3fc8a393b551,1,assets/targets/lh_hl_unlink_plinko_0111/nocol_background_memory_1_0.jpg
13,5349,75,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.mp4,topbump_2,definite,237.3627255637639,col_early,foreground,lh_ll_unlink_plinko_0091,col_early,11,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_1.jpg,1,blue,62d38f10654f3fc8a393b551,0,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_2_1.jpg
14,3815,50,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.mp4,bottombump_0,definite,290.3793666988887,col_late,foreground,lh_ll_unlink_plinko_0155,col_late,17,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_1.jpg,1,blue,62d38f10654f3fc8a393b551,1,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_1_0.jpg
15,3149,50,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.mp4,bottombump_0,maybe,66.58860255831411,maybecol,background,hh_hl_unlink_plinko_0105,maybecol,18,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_1.jpg,1,blue,62d38f10654f3fc8a393b551,1,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_2_0.jpg
0,28462,79,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_1.mp4,topbump_0,maybe,298.0,nocol,background,hh_hl_unlink_plinko_0240,nocol,13,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/hh_hl_unlink_plinko_0240/nocol_background_memory_1_0.jpg
1,8583,28,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/col_late_foreground_1.mp4,bottombump_1,definite,299.69275355286663,col_late,foreground,lh_ll_unlink_plinko_0217,col_late,20,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/lh_ll_unlink_plinko_0217/col_late_background_memory_1_1.jpg
2,10701,100,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_1.mp4,topbump_2,definite,485.4714915727589,col_early,background,lh_ll_unlink_plinko_0155,col_early,10,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/lh_ll_unlink_plinko_0155/col_early_background_memory_2_0.jpg
3,3695,50,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/nocol_foreground_1.mp4,bottombump_2,definite,178.89108524744103,nocol,foreground,lh_ll_unlink_plinko_0060,nocol,9,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/lh_ll_unlink_plinko_0060/nocol_background_memory_2_0.jpg
4,7368,73,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/maybecol_foreground_1.mp4,bottombump_1,maybe,154.51579845404194,maybecol,foreground,hh_hl_unlink_plinko_0315,maybecol,23,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/hh_hl_unlink_plinko_0315/maybecol_background_memory_2_1.jpg
5,8242,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_1.mp4,bottombump_3,maybe,276.0147721684369,maybecol,background,hh_hl_unlink_plinko_0252,maybecol,22,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg
6,3512,50,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/nocol_foreground_1.mp4,topbump_2,maybe,210.6695830692287,nocol,foreground,hh_hl_unlink_plinko_0246,nocol,12,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/hh_hl_unlink_plinko_0246/nocol_background_memory_2_1.jpg
7,6267,68,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_1.mp4,bottombump_0,definite,187.137303264766,col_late,background,lh_hl_unlink_plinko_0049,col_late,21,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/lh_hl_unlink_plinko_0049/col_late_background_memory_2_0.jpg
8,4299,0,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_1.mp4,bottombump_0,definite,579.1184681837389,col_late,background,lh_hl_unlink_plinko_0110,col_late,18,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/lh_hl_unlink_plinko_0110/col_late_background_memory_2_1.jpg
9,7931,23,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_1.mp4,topbump_2,maybe,342.13035420543804,nocol,background,hh_hl_unlink_plinko_0202,nocol,11,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/hh_hl_unlink_plinko_0202/nocol_background_memory_1_0.jpg
10,7689,0,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/col_early_foreground_1.mp4,topbump_0,maybe,128.6795095448346,col_early,foreground,hh_hl_unlink_plinko_0269,col_early,11,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/hh_hl_unlink_plinko_0269/col_early_background_memory_2_1.jpg
11,4711,75,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0036/col_late_foreground_1.mp4,bottombump_2,definite,276.9182386483981,col_late,foreground,lh_hl_unlink_plinko_0036,col_late,19,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/lh_hl_unlink_plinko_0036/col_late_background_memory_2_1.jpg
12,5260,25,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_early_foreground_1.mp4,topbump_2,definite,237.3627255637639,col_early,foreground,lh_ll_unlink_plinko_0091,col_early,13,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,0,assets/targets/lh_ll_unlink_plinko_0091/col_early_background_memory_1_1.jpg
13,5611,100,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_1.mp4,topbump_1,definite,303.0,col_early,background,lh_hl_unlink_plinko_0111,col_early,8,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/lh_hl_unlink_plinko_0111/col_early_background_memory_1_0.jpg
14,7110,76,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/maybecol_foreground_1.mp4,bottombump_3,maybe,321.6282360134022,maybecol,foreground,hh_hl_unlink_plinko_0393,maybecol,21,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/hh_hl_unlink_plinko_0393/maybecol_background_memory_1_0.jpg
15,4256,50,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_1.mp4,bottombump_0,maybe,66.58860255831411,maybecol,background,hh_hl_unlink_plinko_0105,maybecol,24,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_1_1.jpg,1,blue,62d86c63e2966588c71b9ff2,1,assets/targets/hh_hl_unlink_plinko_0105/maybecol_background_memory_1_0.jpg
0,23840,70,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_1.mp4,topbump_4,maybe,66.58860255831411,nocol,background,hh_hl_unlink_plinko_0105,nocol,9,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/hh_hl_unlink_plinko_0105/nocol_background_memory_2_1.jpg
1,7482,51,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0252/maybecol_foreground_1.mp4,bottombump_3,maybe,414.13704636604837,maybecol,foreground,hh_hl_unlink_plinko_0252,maybecol,23,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_1.jpg,1,blue,633dc3726ff6f987b3e268d6,1,assets/targets/hh_hl_unlink_plinko_0252/maybecol_background_memory_1_0.jpg
2,6657,46,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0240/maybecol_foreground_1.mp4,bottombump_1,maybe,110.03027065338334,maybecol,foreground,hh_hl_unlink_plinko_0240,maybecol,20,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/hh_hl_unlink_plinko_0240/maybecol_background_memory_2_1.jpg
3,4236,53,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_1.mp4,topbump_1,definite,499.5642258056632,col_early,background,lh_hl_unlink_plinko_0049,col_early,9,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_0.jpg,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_1.jpg,1,blue,633dc3726ff6f987b3e268d6,1,assets/targets/lh_hl_unlink_plinko_0049/col_early_background_memory_1_0.jpg
4,4564,40,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0155/col_late_foreground_1.mp4,bottombump_0,definite,290.3793666988887,col_late,foreground,lh_ll_unlink_plinko_0155,col_late,22,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_0.jpg,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,1,assets/targets/lh_ll_unlink_plinko_0155/col_late_background_memory_2_0.jpg
5,5298,52,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0393/col_early_foreground_1.mp4,topbump_2,maybe,321.6282360134022,col_early,foreground,hh_hl_unlink_plinko_0393,col_early,10,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/hh_hl_unlink_plinko_0393/col_early_background_memory_2_1.jpg
6,12132,40,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_1.mp4,bottombump_1,definite,237.3627255637639,col_late,background,lh_ll_unlink_plinko_0091,col_late,21,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/lh_ll_unlink_plinko_0091/col_late_background_memory_1_1.jpg
7,4868,57,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_1.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_0.mp4,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_1.mp4,bottombump_0,definite,299.69275355286663,nocol,background,lh_ll_unlink_plinko_0217,nocol,9,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/lh_ll_unlink_plinko_0217/nocol_background_memory_1_1.jpg
8,7218,52,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_0.mp4,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_1.mp4,bottombump_1,definite,280.68451640601694,col_late,background,lh_hl_unlink_plinko_0111,col_late,25,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,1,assets/targets/lh_hl_unlink_plinko_0111/col_late_background_memory_2_0.jpg
9,5019,52,assets/targets/hh_hl_unlink_plinko_0315/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0315/nocol_foreground_1.mp4,topbump_3,maybe,154.51579845404194,nocol,foreground,hh_hl_unlink_plinko_0315,nocol,11,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/hh_hl_unlink_plinko_0315/nocol_background_memory_2_1.jpg
10,4587,54,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_1.mp4,bottombump_1,maybe,210.6695830692287,maybecol,background,hh_hl_unlink_plinko_0246,maybecol,22,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,1,assets/targets/hh_hl_unlink_plinko_0246/maybecol_background_memory_2_0.jpg
11,5564,53,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_0.mp4,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_1.mp4,bottombump_2,maybe,381.7639212480982,maybecol,background,hh_hl_unlink_plinko_0202,maybecol,24,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_0.jpg,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_1.jpg,1,blue,633dc3726ff6f987b3e268d6,1,assets/targets/hh_hl_unlink_plinko_0202/maybecol_background_memory_1_0.jpg
12,3213,44,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_0.mp4,assets/targets/lh_ll_unlink_plinko_0060/col_late_foreground_1.mp4,bottombump_1,definite,306.79173787337567,col_late,foreground,lh_ll_unlink_plinko_0060,col_late,28,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_0.jpg,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/lh_ll_unlink_plinko_0060/col_late_background_memory_1_1.jpg
13,7215,66,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_1.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_0.mp4,assets/targets/hh_hl_unlink_plinko_0269/nocol_foreground_1.mp4,topbump_4,maybe,128.6795095448346,nocol,foreground,hh_hl_unlink_plinko_0269,nocol,14,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_2_0.jpg,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,0,assets/targets/hh_hl_unlink_plinko_0269/nocol_background_memory_2_1.jpg
14,6122,31,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_1.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_0.mp4,assets/targets/lh_hl_unlink_plinko_0110/col_early_foreground_1.mp4,topbump_1,definite,579.1184681837389,col_early,foreground,lh_hl_unlink_plinko_0110,col_early,14,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_0.jpg,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_1.jpg,1,blue,633dc3726ff6f987b3e268d6,1,assets/targets/lh_hl_unlink_plinko_0110/col_early_background_memory_2_0.jpg
